STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201907150000;    2;   -999;  12.7;  11.5;  84.0;  10.1;eor
       3925;201907150010;    2;   -999;  12.5;  11.2;  84.3;   9.9;eor
       3925;201907150020;    2;   -999;  12.1;  10.7;  85.9;   9.8;eor
       3925;201907150030;    2;   -999;  11.9;  10.9;  86.5;   9.7;eor
       3925;201907150040;    2;   -999;  11.8;  10.7;  87.4;   9.8;eor
       3925;201907150050;    2;   -999;  11.3;   9.9;  89.7;   9.7;eor
       3925;201907150100;    2;   -999;  11.1;   9.2;  90.2;   9.6;eor
       3925;201907150110;    2;   -999;  10.9;   8.9;  92.4;   9.7;eor
       3925;201907150120;    2;   -999;  10.5;   9.1;  94.2;   9.6;eor
       3925;201907150130;    2;   -999;  10.5;   9.1;  94.7;   9.7;eor
       3925;201907150140;    2;   -999;  10.6;   8.9;  94.5;   9.8;eor
       3925;201907150150;    2;   -999;  10.7;   8.8;  93.0;   9.6;eor
       3925;201907150200;    2;   -999;  10.6;   9.2;  94.1;   9.7;eor
       3925;201907150210;    2;   -999;  10.3;   9.1;  94.2;   9.4;eor
       3925;201907150220;    2;   -999;  10.5;   8.8;  94.1;   9.6;eor
       3925;201907150230;    2;   -999;  10.8;   9.3;  91.9;   9.5;eor
       3925;201907150240;    2;   -999;  10.6;   9.0;  92.2;   9.4;eor
       3925;201907150250;    2;   -999;  10.3;   8.1;  94.5;   9.5;eor
       3925;201907150300;    2;   -999;  10.4;   8.1;  93.8;   9.4;eor
       3925;201907150310;    2;   -999;  10.5;   9.0;  92.8;   9.4;eor
       3925;201907150320;    2;   -999;  10.0;   8.3;  94.8;   9.2;eor
       3925;201907150330;    2;   -999;  10.1;   8.8;  97.1;   9.7;eor
       3925;201907150340;    2;   -999;  10.1;   8.6;  95.8;   9.5;eor
       3925;201907150350;    2;   -999;  10.3;   8.8;  96.0;   9.7;eor
       3925;201907150400;    2;   -999;   9.9;   9.0;  95.7;   9.3;eor
       3925;201907150410;    2;   -999;  10.0;   9.3;  95.9;   9.4;eor
       3925;201907150420;    2;   -999;   9.8;   9.6;  96.7;   9.3;eor
       3925;201907150430;    2;   -999;  10.2;  10.4;  97.3;   9.8;eor
       3925;201907150440;    2;   -999;  10.7;  10.9;  96.2;  10.1;eor
       3925;201907150450;    2;   -999;  11.0;  11.2;  97.1;  10.6;eor
       3925;201907150500;    2;   -999;  11.4;  11.3;  96.0;  10.8;eor
       3925;201907150510;    2;   -999;  11.6;  11.7;  93.7;  10.6;eor
       3925;201907150520;    2;   -999;  11.8;  11.8;  92.6;  10.6;eor
       3925;201907150530;    2;   -999;  12.0;  12.2;  91.0;  10.6;eor
       3925;201907150540;    2;   -999;  12.3;  12.6;  90.1;  10.7;eor
       3925;201907150550;    2;   -999;  12.4;  12.8;  89.2;  10.7;eor
       3925;201907150600;    2;   -999;  12.5;  13.0;  86.5;  10.3;eor
       3925;201907150610;    2;   -999;  12.6;  13.4;  85.6;  10.3;eor
       3925;201907150620;    2;   -999;  12.8;  13.7;  87.8;  10.8;eor
       3925;201907150630;    2;   -999;  12.7;  13.5;  86.2;  10.5;eor
       3925;201907150640;    2;   -999;  12.9;  13.9;  85.7;  10.6;eor
       3925;201907150650;    2;   -999;  12.9;  14.3;  83.6;  10.2;eor
       3925;201907150700;    2;   -999;  13.4;  14.7;  83.9;  10.7;eor
       3925;201907150710;    2;   -999;  13.9;  15.4;  82.3;  10.9;eor
       3925;201907150720;    2;   -999;  13.8;  15.7;  79.7;  10.4;eor
       3925;201907150730;    2;   -999;  14.1;  16.0;  80.3;  10.8;eor
       3925;201907150740;    2;   -999;  14.6;  17.1;  78.7;  10.9;eor
       3925;201907150750;    2;   -999;  14.7;  17.8;  78.3;  11.0;eor
       3925;201907150800;    2;   -999;  15.7;  19.8;  77.7;  11.8;eor
       3925;201907150810;    2;   -999;  15.1;  18.0;  77.3;  11.2;eor
       3925;201907150820;    2;   -999;  16.0;  20.6;  75.1;  11.6;eor
       3925;201907150830;    2;   -999;  16.6;  20.0;  74.8;  12.1;eor
       3925;201907150840;    2;   -999;  16.1;  20.7;  74.1;  11.5;eor
       3925;201907150850;    2;   -999;  17.1;  22.1;  72.6;  12.1;eor
       3925;201907150900;    2;   -999;  16.8;  20.5;  71.4;  11.6;eor
       3925;201907150910;    2;   -999;  16.4;  19.8;  71.4;  11.2;eor
       3925;201907150920;    2;   -999;  17.5;  22.3;  69.8;  11.9;eor
       3925;201907150930;    2;   -999;  16.8;  19.6;  72.0;  11.7;eor
       3925;201907150940;    2;   -999;  17.0;  19.5;  72.0;  11.9;eor
       3925;201907150950;    2;   -999;  17.3;  20.9;  71.6;  12.1;eor
       3925;201907151000;    2;   -999;  17.6;  20.3;  71.4;  12.4;eor
       3925;201907151010;    2;   -999;  17.9;  21.7;  69.1;  12.2;eor
       3925;201907151020;    2;   -999;  18.5;  24.3;  67.0;  12.3;eor
       3925;201907151030;    2;   -999;  18.5;  24.1;  64.1;  11.6;eor
       3925;201907151040;    2;   -999;  18.8;  24.1;  64.7;  12.0;eor
       3925;201907151050;    2;   -999;  19.0;  23.1;  64.6;  12.2;eor
       3925;201907151100;    2;   -999;  19.4;  24.7;  63.3;  12.3;eor
       3925;201907151110;    2;   -999;  20.1;  25.2;  61.0;  12.3;eor
       3925;201907151120;    2;   -999;  20.4;  26.6;  60.8;  12.6;eor
       3925;201907151130;    2;   -999;  18.9;  21.0;  62.7;  11.6;eor
       3925;201907151140;    2;   -999;  19.7;  22.7;  61.1;  12.0;eor
       3925;201907151150;    2;   -999;  19.4;  22.1;  61.6;  11.8;eor
       3925;201907151200;    2;   -999;  19.4;  21.8;  60.7;  11.6;eor
       3925;201907151210;    2;   -999;  20.8;  25.3;  59.1;  12.5;eor
       3925;201907151220;    2;   -999;  19.8;  22.2;  61.2;  12.1;eor
       3925;201907151230;    2;   -999;  20.3;  24.0;  61.8;  12.7;eor
       3925;201907151240;    2;   -999;  20.7;  25.1;  59.0;  12.4;eor
       3925;201907151250;    2;   -999;  21.4;  26.6;  53.9;  11.7;eor
       3925;201907151300;    2;   -999;  20.4;  24.7;  53.4;  10.6;eor
       3925;201907151310;    2;   -999;  20.0;  21.5;  60.5;  12.1;eor
       3925;201907151320;    2;   -999;  20.2;  21.8;  58.6;  11.8;eor
       3925;201907151330;    2;   -999;  21.5;  24.4;  55.7;  12.3;eor
       3925;201907151340;    2;   -999;  21.0;  23.3;  56.1;  11.9;eor
       3925;201907151350;    2;   -999;  21.8;  25.6;  53.3;  11.9;eor
       3925;201907151400;    2;   -999;  22.0;  25.4;  52.4;  11.8;eor
       3925;201907151410;    2;   -999;  21.3;  23.8;  53.4;  11.5;eor
       3925;201907151420;    2;   -999;  21.0;  22.3;  55.5;  11.8;eor
       3925;201907151430;    2;   -999;  21.0;  23.9;  57.3;  12.2;eor
       3925;201907151440;    2;   -999;  21.2;  24.3;  52.2;  11.0;eor
       3925;201907151450;    2;   -999;  21.8;  25.0;  52.7;  11.7;eor
       3925;201907151500;    2;   -999;  22.0;  24.7;  52.5;  11.8;eor
       3925;201907151510;    2;   -999;  21.9;  24.8;  51.6;  11.5;eor
       3925;201907151520;    2;   -999;  21.9;  24.6;  49.7;  10.9;eor
       3925;201907151530;    2;   -999;  21.9;  24.7;  49.2;  10.8;eor
       3925;201907151540;    2;   -999;  21.9;  24.9;  49.8;  11.0;eor
       3925;201907151550;    2;   -999;  21.6;  23.8;  50.4;  10.9;eor
       3925;201907151600;    2;   -999;  21.8;  23.8;  51.4;  11.3;eor
       3925;201907151610;    2;   -999;  22.1;  24.6;  49.6;  11.1;eor
       3925;201907151620;    2;   -999;  21.5;  23.5;  49.5;  10.5;eor
       3925;201907151630;    2;   -999;  21.2;  23.0;  51.2;  10.7;eor
       3925;201907151640;    2;   -999;  21.1;  22.3;  51.6;  10.7;eor
       3925;201907151650;    2;   -999;  21.2;  22.6;  50.5;  10.5;eor
       3925;201907151700;    2;   -999;  21.0;  22.4;  51.0;  10.5;eor
       3925;201907151710;    2;   -999;  21.1;  22.1;  51.0;  10.6;eor
       3925;201907151720;    2;   -999;  20.7;  21.5;  52.5;  10.6;eor
       3925;201907151730;    2;   -999;  20.6;  21.3;  53.1;  10.7;eor
       3925;201907151740;    2;   -999;  20.0;  19.7;  55.0;  10.7;eor
       3925;201907151750;    2;   -999;  19.7;  19.1;  55.5;  10.5;eor
       3925;201907151800;    2;   -999;  19.7;  18.9;  55.6;  10.6;eor
       3925;201907151810;    2;   -999;  19.3;  19.1;  57.0;  10.6;eor
       3925;201907151820;    2;   -999;  19.1;  18.7;  57.6;  10.5;eor
       3925;201907151830;    2;   -999;  18.8;  17.8;  59.1;  10.6;eor
       3925;201907151840;    2;   -999;  18.5;  17.2;  59.9;  10.6;eor
       3925;201907151850;    2;   -999;  18.2;  16.9;  61.1;  10.6;eor
