STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201907130000;    2;   -999;  14.4;  14.0;  95.1;  13.6;eor
       3925;201907130010;    2;   -999;  14.3;  13.9;  95.2;  13.5;eor
       3925;201907130020;    2;   -999;  14.2;  13.6;  95.3;  13.5;eor
       3925;201907130030;    2;   -999;  14.3;  13.7;  94.7;  13.5;eor
       3925;201907130040;    2;   -999;  14.2;  13.7;  95.4;  13.5;eor
       3925;201907130050;    2;   -999;  14.1;  13.5;  95.6;  13.4;eor
       3925;201907130100;    2;   -999;  14.0;  13.6;  96.5;  13.5;eor
       3925;201907130110;    2;   -999;  13.9;  13.5;  96.3;  13.3;eor
       3925;201907130120;    2;   -999;  13.8;  13.3;  96.5;  13.3;eor
       3925;201907130130;    2;   -999;  13.7;  13.2;  96.3;  13.1;eor
       3925;201907130140;    2;   -999;  13.8;  13.4;  95.3;  13.1;eor
       3925;201907130150;    2;   -999;  13.8;  13.1;  94.8;  13.0;eor
       3925;201907130200;    2;   -999;  13.7;  13.2;  95.2;  13.0;eor
       3925;201907130210;    2;   -999;  13.7;  13.2;  95.1;  12.9;eor
       3925;201907130220;    2;   -999;  13.6;  13.0;  95.4;  12.9;eor
       3925;201907130230;    2;   -999;  13.5;  12.8;  95.1;  12.7;eor
       3925;201907130240;    2;   -999;  13.4;  12.7;  95.0;  12.6;eor
       3925;201907130250;    2;   -999;  13.4;  12.7;  94.6;  12.6;eor
       3925;201907130300;    2;   -999;  13.5;  13.1;  95.3;  12.8;eor
       3925;201907130310;    2;   -999;  13.5;  13.2;  95.6;  12.8;eor
       3925;201907130320;    2;   -999;  13.6;  13.2;  95.0;  12.8;eor
       3925;201907130330;    2;   -999;  13.6;  13.2;  94.6;  12.8;eor
       3925;201907130340;    2;   -999;  13.6;  13.3;  94.0;  12.7;eor
       3925;201907130350;    2;   -999;  13.7;  13.4;  94.5;  12.8;eor
       3925;201907130400;    2;   -999;  13.7;  13.4;  94.6;  12.9;eor
       3925;201907130410;    2;   -999;  13.7;  13.4;  94.1;  12.8;eor
       3925;201907130420;    2;   -999;  13.8;  13.4;  94.2;  12.9;eor
       3925;201907130430;    2;   -999;  13.7;  13.4;  94.9;  12.9;eor
       3925;201907130440;    2;   -999;  13.8;  13.5;  94.9;  13.0;eor
       3925;201907130450;    2;   -999;  13.8;  13.5;  95.2;  13.0;eor
       3925;201907130500;    2;   -999;  13.8;  13.5;  95.1;  13.0;eor
       3925;201907130510;    2;   -999;  13.8;  13.6;  94.6;  13.0;eor
       3925;201907130520;    2;   -999;  13.8;  13.6;  94.9;  13.0;eor
       3925;201907130530;    2;   -999;  13.8;  13.6;  94.3;  12.9;eor
       3925;201907130540;    2;   -999;  13.9;  13.6;  94.5;  13.0;eor
       3925;201907130550;    2;   -999;  13.9;  13.7;  93.8;  12.9;eor
       3925;201907130600;    2;   -999;  13.9;  13.8;  93.0;  12.8;eor
       3925;201907130610;    2;   -999;  13.9;  13.7;  93.5;  12.9;eor
       3925;201907130620;    2;   -999;  13.8;  13.6;  93.6;  12.8;eor
       3925;201907130630;    2;   -999;  13.8;  13.7;  95.3;  13.1;eor
       3925;201907130640;    2;   -999;  13.8;  13.8;  95.8;  13.1;eor
       3925;201907130650;    2;   -999;  14.0;  14.0;  94.9;  13.2;eor
       3925;201907130700;    2;   -999;  14.2;  14.6;  94.3;  13.3;eor
       3925;201907130710;    2;   -999;  14.5;  14.6;  94.4;  13.6;eor
       3925;201907130720;    2;   -999;  14.5;  14.7;  93.8;  13.5;eor
       3925;201907130730;    2;   -999;  14.5;  14.5;  92.8;  13.4;eor
       3925;201907130740;    2;   -999;  14.7;  14.8;  91.7;  13.4;eor
       3925;201907130750;    2;   -999;  14.9;  15.2;  90.2;  13.3;eor
       3925;201907130800;    2;   -999;  15.1;  15.8;  90.5;  13.6;eor
       3925;201907130810;    2;   -999;  14.9;  15.2;  88.6;  13.0;eor
       3925;201907130820;    2;   -999;  14.9;  14.8;  87.7;  12.9;eor
       3925;201907130830;    2;   -999;  15.1;  15.5;  89.2;  13.3;eor
       3925;201907130840;    2;   -999;  15.7;  16.7;  88.9;  13.9;eor
       3925;201907130850;    2;   -999;  15.8;  16.5;  84.8;  13.3;eor
       3925;201907130900;    2;   -999;  15.5;  16.1;  84.9;  13.0;eor
       3925;201907130910;    2;   -999;  15.3;  16.1;  84.0;  12.6;eor
       3925;201907130920;    2;   -999;  15.4;  16.1;  85.0;  12.9;eor
       3925;201907130930;    2;   -999;  15.3;  16.3;  86.5;  13.1;eor
       3925;201907130940;    2;   -999;  15.9;  17.3;  86.5;  13.7;eor
       3925;201907130950;    2;   -999;  16.1;  17.0;  79.7;  12.6;eor
       3925;201907131000;    2;   -999;  16.2;  17.2;  80.5;  12.8;eor
