STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201906020000;    2;   -999;  13.9;  11.4;  86.4;  11.7;eor
       3925;201906020010;    2;   -999;  13.9;  11.3;  86.3;  11.7;eor
       3925;201906020020;    2;   -999;  13.8;  11.3;  85.8;  11.5;eor
       3925;201906020030;    2;   -999;  13.7;  10.9;  87.3;  11.6;eor
       3925;201906020040;    2;   -999;  14.1;  10.8;  85.8;  11.8;eor
       3925;201906020050;    2;   -999;  13.6;  10.8;  86.2;  11.3;eor
       3925;201906020100;    2;   -999;  13.8;  10.7;  86.9;  11.7;eor
       3925;201906020110;    2;   -999;  13.8;  10.5;  86.1;  11.5;eor
       3925;201906020120;    2;   -999;  13.2;  10.7;  88.2;  11.3;eor
       3925;201906020130;    2;   -999;  13.4;  10.6;  87.7;  11.4;eor
       3925;201906020140;    2;   -999;  13.0;  10.8;  88.8;  11.2;eor
       3925;201906020150;    2;   -999;  12.8;  10.7;  88.7;  11.0;eor
       3925;201906020200;    2;   -999;  12.7;  10.9;  89.3;  11.0;eor
       3925;201906020210;    2;   -999;  12.6;  10.6;  89.7;  11.0;eor
       3925;201906020220;    2;   -999;  12.8;  10.3;  89.3;  11.1;eor
       3925;201906020230;    2;   -999;  12.5;  10.4;  89.0;  10.7;eor
       3925;201906020240;    2;   -999;  12.5;  10.2;  89.8;  10.9;eor
       3925;201906020250;    2;   -999;  12.8;  10.1;  89.2;  11.1;eor
       3925;201906020300;    2;   -999;  12.6;  10.0;  89.0;  10.8;eor
       3925;201906020310;    2;   -999;  12.9;  10.0;  88.2;  11.0;eor
       3925;201906020320;    2;   -999;  12.6;  10.1;  89.0;  10.8;eor
       3925;201906020330;    2;   -999;  12.3;  10.2;  89.3;  10.6;eor
       3925;201906020340;    2;   -999;  12.5;  10.1;  89.1;  10.8;eor
       3925;201906020350;    2;   -999;  12.8;  10.3;  89.8;  11.2;eor
       3925;201906020400;    2;   -999;  13.4;  10.6;  87.4;  11.4;eor
       3925;201906020410;    2;   -999;  13.6;  11.0;  85.2;  11.2;eor
       3925;201906020420;    2;   -999;  13.7;  11.4;  85.1;  11.2;eor
       3925;201906020430;    2;   -999;  14.3;  11.7;  84.7;  11.8;eor
       3925;201906020440;    2;   -999;  14.4;  12.4;  85.1;  11.9;eor
       3925;201906020450;    2;   -999;  14.9;  13.1;  81.3;  11.7;eor
       3925;201906020500;    2;   -999;  15.7;  13.8;  84.1;  13.0;eor
       3925;201906020510;    2;   -999;  16.1;  14.5;  80.3;  12.7;eor
       3925;201906020520;    2;   -999;  16.7;  15.3;  82.5;  13.7;eor
       3925;201906020530;    2;   -999;  17.3;  16.1;  79.5;  13.7;eor
       3925;201906020540;    2;   -999;  18.2;  16.9;  80.8;  14.9;eor
       3925;201906020550;    2;   -999;  18.8;  17.6;  80.6;  15.4;eor
       3925;201906020600;    2;   -999;  19.7;  18.4;  76.5;  15.5;eor
       3925;201906020610;    2;   -999;  20.1;  19.0;  71.5;  14.8;eor
       3925;201906020620;    2;   -999;  21.1;  20.1;  67.0;  14.7;eor
       3925;201906020630;    2;   -999;  21.2;  20.8;  68.9;  15.3;eor
       3925;201906020640;    2;   -999;  21.9;  21.1;  70.2;  16.2;eor
       3925;201906020650;    2;   -999;  22.2;  21.4;  68.2;  16.1;eor
       3925;201906020700;    2;   -999;  22.4;  21.7;  67.1;  16.0;eor
       3925;201906020710;    2;   -999;  22.5;  22.0;  64.5;  15.5;eor
       3925;201906020720;    2;   -999;  23.5;  24.2;  55.2;  14.0;eor
       3925;201906020730;    2;   -999;  23.8;  24.0;  53.0;  13.6;eor
       3925;201906020740;    2;   -999;  24.0;  24.2;  48.9;  12.6;eor
       3925;201906020750;    2;   -999;  24.0;  24.7;  47.9;  12.3;eor
       3925;201906020800;    2;   -999;  24.2;  24.9;  48.5;  12.7;eor
       3925;201906020810;    2;   -999;  24.6;  25.8;  49.1;  13.2;eor
       3925;201906020820;    2;   -999;  24.7;  26.4;  42.7;  11.2;eor
       3925;201906020830;    2;   -999;  24.8;  27.0;  44.1;  11.8;eor
       3925;201906020840;    2;   -999;  24.9;  27.4;  42.1;  11.1;eor
       3925;201906020850;    2;   -999;  25.4;  28.1;  41.9;  11.5;eor
