STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201907140410;    2;   -999;  13.6;  13.7;  99.4;  13.5;eor
       3925;201907140420;    2;   -999;  13.6;  13.8;  99.1;  13.5;eor
       3925;201907140430;    2;   -999;  13.8;  13.9;  99.1;  13.7;eor
       3925;201907140440;    2;   -999;  13.7;  13.9;  99.2;  13.6;eor
       3925;201907140450;    2;   -999;  13.9;  14.0;  99.5;  13.8;eor
       3925;201907140500;    2;   -999;  14.1;  14.2;  99.1;  14.0;eor
       3925;201907140510;    2;   -999;  14.2;  14.6;  98.8;  14.0;eor
       3925;201907140520;    2;   -999;  14.5;  14.9;  99.1;  14.4;eor
       3925;201907140530;    2;   -999;  14.7;  15.2;  98.4;  14.5;eor
       3925;201907140540;    2;   -999;  14.9;  15.4;  97.3;  14.5;eor
       3925;201907140550;    2;   -999;  15.0;  15.6;  95.3;  14.3;eor
       3925;201907140600;    2;   -999;  15.1;  15.8;  94.8;  14.3;eor
       3925;201907140610;    2;   -999;  15.3;  16.0;  94.4;  14.4;eor
       3925;201907140620;    2;   -999;  15.5;  16.6;  93.9;  14.5;eor
       3925;201907140630;    2;   -999;  15.6;  16.7;  92.8;  14.4;eor
       3925;201907140640;    2;   -999;  15.7;  16.7;  90.1;  14.1;eor
       3925;201907140650;    2;   -999;  15.8;  17.0;  89.1;  14.0;eor
       3925;201907140700;    2;   -999;  15.9;  17.5;  87.8;  13.9;eor
       3925;201907140710;    2;   -999;  16.4;  17.6;  88.9;  14.6;eor
       3925;201907140720;    2;   -999;  16.7;  19.5;  85.5;  14.3;eor
       3925;201907140730;    2;   -999;  16.8;  19.0;  85.0;  14.3;eor
       3925;201907140740;    2;   -999;  16.8;  18.3;  85.9;  14.4;eor
       3925;201907140750;    2;   -999;  16.5;  18.5;  88.6;  14.6;eor
       3925;201907140800;    2;   -999;  16.7;  18.6;  88.8;  14.8;eor
       3925;201907140810;    2;   -999;  16.1;  17.3;  89.0;  14.3;eor
       3925;201907140820;    2;   -999;  15.9;  16.8;  92.3;  14.7;eor
       3925;201907140830;    2;   -999;  15.6;  15.9;  93.1;  14.5;eor
       3925;201907140840;    2;   -999;  15.4;  15.8;  95.0;  14.6;eor
       3925;201907140850;    2;   -999;  15.5;  15.9;  96.4;  14.9;eor
       3925;201907140900;    2;   -999;  15.2;  15.6;  95.9;  14.6;eor
       3925;201907140910;    2;   -999;  14.5;  14.9;  96.9;  14.0;eor
       3925;201907140920;    2;   -999;  14.6;  15.2;  97.2;  14.2;eor
       3925;201907140930;    2;   -999;  14.9;  15.8;  96.9;  14.4;eor
       3925;201907140940;    2;   -999;  15.5;  16.6;  96.0;  14.9;eor
       3925;201907140950;    2;   -999;  15.3;  16.2;  94.7;  14.5;eor
       3925;201907141000;    2;   -999;  15.1;  16.1;  92.7;  13.9;eor
       3925;201907141010;    2;   -999;  15.3;  16.7;  93.9;  14.3;eor
       3925;201907141020;    2;   -999;  15.6;  17.0;  93.4;  14.5;eor
       3925;201907141030;    2;   -999;  15.2;  16.7;  92.5;  14.0;eor
       3925;201907141040;    2;   -999;  15.2;  16.4;  92.2;  13.9;eor
       3925;201907141050;    2;   -999;  15.0;  16.0;  92.3;  13.8;eor
       3925;201907141100;    2;   -999;  14.9;  15.3;  93.7;  13.9;eor
       3925;201907141110;    2;   -999;  14.6;  15.2;  93.7;  13.6;eor
       3925;201907141120;    2;   -999;  14.5;  15.1;  94.3;  13.6;eor
       3925;201907141130;    2;   -999;  14.3;  15.0;  93.4;  13.3;eor
       3925;201907141140;    2;   -999;  14.5;  15.3;  94.0;  13.6;eor
       3925;201907141150;    2;   -999;  14.6;  15.4;  94.1;  13.7;eor
       3925;201907141200;    2;   -999;  14.7;  15.4;  93.9;  13.7;eor
       3925;201907141210;    2;   -999;  14.8;  15.4;  92.5;  13.6;eor
       3925;201907141220;    2;   -999;  14.9;  15.4;  92.4;  13.7;eor
       3925;201907141230;    2;   -999;  15.2;  16.2;  91.5;  13.8;eor
       3925;201907141240;    2;   -999;  15.3;  15.9;  88.2;  13.4;eor
       3925;201907141250;    2;   -999;  15.5;  16.2;  87.3;  13.4;eor
       3925;201907141300;    2;   -999;  15.7;  16.1;  87.6;  13.7;eor
       3925;201907141310;    2;   -999;  15.6;  16.3;  86.8;  13.4;eor
       3925;201907141320;    2;   -999;  15.8;  16.5;  86.1;  13.5;eor
       3925;201907141330;    2;   -999;  16.4;  17.2;  88.4;  14.5;eor
       3925;201907141340;    2;   -999;  16.3;  17.3;  86.7;  14.1;eor
       3925;201907141350;    2;   -999;  16.3;  17.2;  83.7;  13.5;eor
       3925;201907141400;    2;   -999;  16.2;  17.3;  81.3;  13.0;eor
       3925;201907141410;    2;   -999;  16.8;  17.9;  84.2;  14.1;eor
       3925;201907141420;    2;   -999;  16.6;  17.7;  81.4;  13.4;eor
       3925;201907141430;    2;   -999;  16.7;  18.2;  82.5;  13.7;eor
       3925;201907141440;    2;   -999;  17.0;  18.9;  81.1;  13.7;eor
       3925;201907141450;    2;   -999;  16.8;  18.3;  78.6;  13.1;eor
       3925;201907141500;    2;   -999;  17.0;  18.4;  78.4;  13.2;eor
       3925;201907141510;    2;   -999;  17.0;  18.3;  78.2;  13.2;eor
       3925;201907141520;    2;   -999;  17.1;  18.2;  76.9;  13.0;eor
       3925;201907141530;    2;   -999;  17.0;  17.9;  75.4;  12.6;eor
       3925;201907141540;    2;   -999;  17.2;  18.3;  75.1;  12.8;eor
       3925;201907141550;    2;   -999;  17.2;  17.8;  74.5;  12.6;eor
       3925;201907141600;    2;   -999;  16.8;  17.4;  73.6;  12.1;eor
       3925;201907141610;    2;   -999;  17.1;  18.1;  73.0;  12.2;eor
       3925;201907141620;    2;   -999;  17.1;  17.9;  70.8;  11.8;eor
