STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201906010000;    2;   -999;  12.8;  10.6;  92.5;  11.6;eor
       3925;201906010010;    2;   -999;  12.6;  10.5;  92.3;  11.4;eor
       3925;201906010020;    2;   -999;  12.5;  10.3;  93.0;  11.4;eor
       3925;201906010030;    2;   -999;  12.4;  10.3;  92.6;  11.2;eor
       3925;201906010040;    2;   -999;  12.2;  10.2;  93.2;  11.1;eor
       3925;201906010050;    2;   -999;  12.3;  10.1;  93.4;  11.3;eor
       3925;201906010100;    2;   -999;  12.1;  10.1;  93.7;  11.1;eor
       3925;201906010110;    2;   -999;  11.8;  10.0;  93.4;  10.8;eor
       3925;201906010120;    2;   -999;  11.5;   9.7;  94.1;  10.6;eor
       3925;201906010130;    2;   -999;  11.5;   9.6;  94.8;  10.7;eor
       3925;201906010140;    2;   -999;  11.7;   9.8;  95.2;  11.0;eor
       3925;201906010150;    2;   -999;  11.8;   9.6;  94.3;  10.9;eor
       3925;201906010200;    2;   -999;  11.9;   9.6;  94.2;  11.0;eor
       3925;201906010210;    2;   -999;  11.8;   9.5;  93.4;  10.8;eor
       3925;201906010220;    2;   -999;  11.3;   9.4;  94.1;  10.4;eor
       3925;201906010230;    2;   -999;  11.2;   9.4;  94.0;  10.3;eor
       3925;201906010240;    2;   -999;  11.2;   9.3;  95.6;  10.5;eor
       3925;201906010250;    2;   -999;  11.6;   9.2;  95.2;  10.9;eor
       3925;201906010300;    2;   -999;  11.5;   9.3;  94.1;  10.6;eor
       3925;201906010310;    2;   -999;  11.2;   9.4;  93.2;  10.1;eor
       3925;201906010320;    2;   -999;  10.7;   9.2;  94.3;   9.8;eor
       3925;201906010330;    2;   -999;  10.8;   9.1;  95.4;  10.1;eor
       3925;201906010340;    2;   -999;  11.3;   9.3;  95.3;  10.6;eor
       3925;201906010350;    2;   -999;  11.5;   9.7;  94.7;  10.7;eor
       3925;201906010400;    2;   -999;  11.4;   9.7;  93.3;  10.4;eor
       3925;201906010410;    2;   -999;  11.5;  10.1;  93.1;  10.4;eor
       3925;201906010420;    2;   -999;  11.7;  10.4;  92.5;  10.5;eor
       3925;201906010430;    2;   -999;  12.3;  10.9;  91.6;  11.0;eor
       3925;201906010440;    2;   -999;  12.7;  11.5;  91.9;  11.4;eor
       3925;201906010450;    2;   -999;  13.2;  12.1;  89.4;  11.5;eor
       3925;201906010500;    2;   -999;  14.4;  12.7;  87.7;  12.4;eor
       3925;201906010510;    2;   -999;  14.7;  13.5;  85.4;  12.3;eor
       3925;201906010520;    2;   -999;  15.0;  14.1;  84.5;  12.4;eor
       3925;201906010530;    2;   -999;  15.6;  14.9;  83.6;  12.8;eor
       3925;201906010540;    2;   -999;  16.3;  15.5;  81.6;  13.2;eor
