STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3362;201907160000;    2;  990.1;   9.6;   8.7;  94.8;   8.8;eor
       3362;201907160010;    2;  990.1;   9.7;   8.5;  96.7;   9.2;eor
       3362;201907160020;    2;  990.1;   9.6;   8.4;  96.2;   9.0;eor
       3362;201907160030;    2;  990.1;   9.5;   8.4;  95.6;   8.8;eor
       3362;201907160040;    2;  990.1;   9.0;   8.1;  95.5;   8.3;eor
       3362;201907160050;    2;  990.2;   9.4;   8.3;  97.0;   9.0;eor
       3362;201907160100;    2;  990.2;   9.4;   8.1;  97.3;   9.0;eor
       3362;201907160110;    2;  990.2;   9.0;   8.0;  96.7;   8.5;eor
       3362;201907160120;    2;  990.1;   8.5;   7.8;  95.7;   7.9;eor
       3362;201907160130;    2;  990.1;   8.5;   7.5;  97.1;   8.1;eor
       3362;201907160140;    2;  990.1;   8.6;   7.6;  97.7;   8.3;eor
       3362;201907160150;    2;  990.1;   8.5;   7.4;  97.3;   8.1;eor
       3362;201907160200;    2;  990.1;   8.5;   7.2;  96.8;   8.0;eor
       3362;201907160210;    2;  990.0;   8.0;   7.2;  96.0;   7.4;eor
       3362;201907160220;    2;  990.0;   8.0;   7.0;  96.6;   7.5;eor
       3362;201907160230;    2;  990.0;   7.7;   6.9;  97.1;   7.3;eor
       3362;201907160240;    2;  990.0;   7.9;   6.9;  98.2;   7.6;eor
       3362;201907160250;    2;  990.1;   7.5;   6.7;  97.1;   7.1;eor
       3362;201907160300;    2;  990.1;   7.5;   6.7;  97.7;   7.2;eor
       3362;201907160310;    2;  990.1;   7.7;   6.7;  98.0;   7.4;eor
       3362;201907160320;    2;  990.0;   7.7;   6.6;  97.4;   7.3;eor
       3362;201907160330;    2;  989.9;   7.8;   6.7;  98.2;   7.5;eor
       3362;201907160340;    2;  989.9;   7.2;   6.5;  96.7;   6.7;eor
       3362;201907160350;    2;  989.9;   7.3;   6.7;  97.7;   7.0;eor
       3362;201907160400;    2;  989.9;   7.3;   6.6;  97.8;   7.0;eor
       3362;201907160410;    2;  989.9;   7.5;   6.8;  99.2;   7.4;eor
       3362;201907160420;    2;  990.0;   8.0;   7.1;  98.3;   7.8;eor
       3362;201907160430;    2;  990.0;   8.2;   7.6;  97.0;   7.8;eor
       3362;201907160440;    2;  990.0;   8.8;   7.9;  96.3;   8.2;eor
       3362;201907160450;    2;  990.1;   9.0;   8.2;  95.8;   8.4;eor
       3362;201907160500;    2;  990.0;   9.4;   8.6;  95.0;   8.6;eor
       3362;201907160510;    2;  990.0;  10.2;   9.1;  94.0;   9.3;eor
       3362;201907160520;    2;  989.9;  10.6;   9.4;  93.3;   9.6;eor
       3362;201907160530;    2;  989.9;  10.9;   9.8;  93.2;   9.8;eor
       3362;201907160540;    2;  990.0;  11.8;  10.2;  90.7;  10.3;eor
       3362;201907160550;    2;  990.0;  12.9;  10.8;  86.0;  10.6;eor
       3362;201907160600;    2;  989.9;  13.7;  11.4;  81.2;  10.5;eor
       3362;201907160610;    2;  990.0;  13.5;  12.1;  80.4;  10.2;eor
       3362;201907160620;    2;  990.0;  14.2;  12.7;  77.4;  10.3;eor
       3362;201907160630;    2;  989.9;  14.8;  13.5;  77.9;  11.0;eor
       3362;201907160640;    2;  989.9;  15.7;  14.2;  74.9;  11.3;eor
       3362;201907160650;    2;  989.9;  15.5;  15.1;  73.1;  10.7;eor
       3362;201907160700;    2;  989.8;  15.9;  16.2;  74.9;  11.5;eor
       3362;201907160710;    2;  989.8;  15.7;  16.9;  75.2;  11.3;eor
       3362;201907160720;    2;  989.8;  16.1;  17.3;  72.3;  11.1;eor
       3362;201907160730;    2;  989.8;  16.7;  18.3;  69.8;  11.2;eor
       3362;201907160740;    2;  989.8;  16.9;  18.4;  67.3;  10.8;eor
       3362;201907160750;    2;  989.8;  16.8;  19.0;  68.0;  10.9;eor
       3362;201907160800;    2;  989.8;  16.9;  19.6;  68.1;  11.0;eor
       3362;201907160810;    2;  989.7;  17.9;  20.5;  64.2;  11.0;eor
       3362;201907160820;    2;  989.6;  17.4;  19.4;  64.5;  10.6;eor
       3362;201907160830;    2;  989.6;  17.8;  20.7;  64.2;  11.0;eor
       3362;201907160840;    2;  989.6;  18.6;  20.9;  62.7;  11.4;eor
       3362;201907160850;    2;  989.6;  18.7;  21.6;  60.1;  10.8;eor
       3362;201907160900;    2;  989.6;  18.6;  20.9;  62.9;  11.4;eor
       3362;201907160910;    2;  989.6;  18.4;  20.1;  63.4;  11.3;eor
       3362;201907160920;    2;  989.6;  18.9;  22.5;  61.5;  11.3;eor
       3362;201907160930;    2;  989.6;  19.6;  23.2;  59.0;  11.4;eor
       3362;201907160940;    2;  989.6;  18.9;  22.8;  58.8;  10.7;eor
       3362;201907160950;    2;  989.6;  19.6;  23.9;  58.2;  11.2;eor
       3362;201907161000;    2;  989.6;  19.8;  23.7;  60.0;  11.8;eor
       3362;201907161010;    2;  989.6;  19.9;  23.7;  58.9;  11.6;eor
       3362;201907161020;    2;  989.4;  20.2;  24.5;  56.8;  11.4;eor
