STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201905311550;    2;   -999;  22.1;  22.3;  55.2;  12.7;eor
       3925;201905311600;    2;   -999;  22.0;  22.2;  50.6;  11.3;eor
       3925;201905311610;    2;   -999;  22.0;  22.0;  51.2;  11.5;eor
       3925;201905311620;    2;   -999;  22.4;  24.0;  47.9;  10.8;eor
       3925;201905311630;    2;   -999;  22.6;  24.1;  51.4;  12.1;eor
       3925;201905311640;    2;   -999;  22.8;  22.9;  50.8;  12.1;eor
       3925;201905311650;    2;   -999;  22.7;  22.2;  44.2;   9.9;eor
       3925;201905311700;    2;   -999;  22.3;  21.3;  50.0;  11.4;eor
       3925;201905311710;    2;   -999;  21.8;  21.2;  53.0;  11.8;eor
       3925;201905311720;    2;   -999;  21.6;  20.5;  55.5;  12.3;eor
       3925;201905311730;    2;   -999;  21.7;  20.1;  56.0;  12.5;eor
       3925;201905311740;    2;   -999;  21.4;  19.6;  57.5;  12.7;eor
       3925;201905311750;    2;   -999;  21.4;  19.1;  55.8;  12.2;eor
       3925;201905311800;    2;   -999;  21.2;  18.6;  55.9;  12.1;eor
       3925;201905311810;    2;   -999;  20.6;  18.0;  58.8;  12.3;eor
       3925;201905311820;    2;   -999;  20.6;  17.5;  57.8;  12.0;eor
       3925;201905311830;    2;   -999;  20.4;  16.8;  59.0;  12.1;eor
       3925;201905311840;    2;   -999;  20.2;  16.5;  59.3;  12.0;eor
       3925;201905311850;    2;   -999;  19.6;  16.1;  62.6;  12.3;eor
       3925;201905311900;    2;   -999;  19.7;  15.6;  63.6;  12.6;eor
       3925;201905311910;    2;   -999;  18.7;  14.7;  68.1;  12.7;eor
       3925;201905311920;    2;   -999;  17.4;  14.1;  74.6;  12.8;eor
       3925;201905311930;    2;   -999;  17.7;  13.9;  73.6;  12.9;eor
       3925;201905311940;    2;   -999;  17.3;  13.5;  74.0;  12.6;eor
       3925;201905311950;    2;   -999;  17.0;  13.3;  76.7;  12.9;eor
       3925;201905312000;    2;   -999;  15.9;  13.1;  79.7;  12.4;eor
       3925;201905312010;    2;   -999;  16.0;  12.8;  80.0;  12.6;eor
       3925;201905312020;    2;   -999;  16.2;  12.7;  79.0;  12.6;eor
