STATIONS_ID;MESS_DATUM;  QN;PP_10;TT_10;TM5_10;RF_10;TD_10;eor
       3925;201907210000;    2;   -999;  18.8;  17.9;  90.4;  17.2;eor
       3925;201907210010;    2;   -999;  18.7;  18.0;  92.3;  17.4;eor
       3925;201907210020;    2;   -999;  18.7;  18.0;  90.8;  17.2;eor
       3925;201907210030;    2;   -999;  18.5;  18.0;  93.8;  17.5;eor
       3925;201907210040;    2;   -999;  18.5;  17.7;  89.8;  16.8;eor
       3925;201907210050;    2;   -999;  18.3;  17.6;  92.3;  17.0;eor
       3925;201907210100;    2;   -999;  18.4;  17.7;  91.6;  17.0;eor
       3925;201907210110;    2;   -999;  18.7;  18.1;  88.7;  16.8;eor
       3925;201907210120;    2;   -999;  18.3;  17.6;  92.4;  17.1;eor
       3925;201907210130;    2;   -999;  18.3;  17.6;  92.2;  17.0;eor
       3925;201907210140;    2;   -999;  18.3;  17.5;  92.5;  17.1;eor
       3925;201907210150;    2;   -999;  18.2;  17.5;  93.4;  17.1;eor
       3925;201907210200;    2;   -999;  18.2;  17.5;  92.2;  16.9;eor
       3925;201907210210;    2;   -999;  18.2;  17.2;  92.2;  16.9;eor
       3925;201907210220;    2;   -999;  17.9;  17.1;  93.1;  16.8;eor
       3925;201907210230;    2;   -999;  18.5;  17.8;  89.3;  16.7;eor
       3925;201907210240;    2;   -999;  18.5;  18.0;  89.8;  16.8;eor
       3925;201907210250;    2;   -999;  18.5;  17.6;  89.7;  16.8;eor
       3925;201907210300;    2;   -999;  18.4;  17.5;  91.9;  17.1;eor
       3925;201907210310;    2;   -999;  18.4;  17.5;  89.9;  16.7;eor
       3925;201907210320;    2;   -999;  18.1;  17.0;  92.1;  16.8;eor
       3925;201907210330;    2;   -999;  18.0;  16.8;  91.6;  16.6;eor
       3925;201907210340;    2;   -999;  17.6;  16.2;  92.9;  16.4;eor
       3925;201907210350;    2;   -999;  17.5;  16.1;  93.2;  16.4;eor
       3925;201907210400;    2;   -999;  17.6;  16.4;  92.3;  16.3;eor
       3925;201907210410;    2;   -999;  17.8;  16.3;  90.9;  16.3;eor
       3925;201907210420;    2;   -999;  17.8;  16.5;  91.2;  16.3;eor
       3925;201907210430;    2;   -999;  18.7;  17.4;  87.3;  16.6;eor
       3925;201907210440;    2;   -999;  18.8;  17.7;  86.8;  16.6;eor
       3925;201907210450;    2;   -999;  19.2;  18.0;  84.2;  16.5;eor
       3925;201907210500;    2;   -999;  19.2;  18.0;  84.2;  16.5;eor
       3925;201907210510;    2;   -999;  19.6;  18.6;  84.3;  16.9;eor
       3925;201907210520;    2;   -999;  19.5;  18.7;  84.4;  16.8;eor
       3925;201907210530;    2;   -999;  19.5;  18.4;  84.6;  16.8;eor
       3925;201907210540;    2;   -999;  19.7;  19.1;  84.7;  17.1;eor
       3925;201907210550;    2;   -999;  20.3;  19.6;  82.5;  17.2;eor
       3925;201907210600;    2;   -999;  20.6;  20.1;  79.9;  17.0;eor
       3925;201907210610;    2;   -999;  20.8;  20.5;  80.6;  17.3;eor
       3925;201907210620;    2;   -999;  21.1;  20.8;  79.1;  17.3;eor
       3925;201907210630;    2;   -999;  21.6;  22.0;  78.0;  17.6;eor
       3925;201907210640;    2;   -999;  21.5;  21.7;  75.4;  17.0;eor
       3925;201907210650;    2;   -999;  21.7;  22.4;  76.5;  17.4;eor
       3925;201907210700;    2;   -999;  21.8;  22.6;  74.8;  17.1;eor
       3925;201907210710;    2;   -999;  22.0;  23.0;  74.6;  17.3;eor
